epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
139,25867.7,0.56532,0.35143,0.97834,0.9953,0.99555,0.99394,0.86804,0.51725,0.21447,0.95788,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,26060.3,0.56406,0.35103,0.97451,0.99516,0.99565,0.99408,0.86825,0.51686,0.21426,0.95753,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,26270.1,0.567,0.35252,0.9774,0.99525,0.99543,0.9941,0.86852,0.51735,0.21465,0.9576,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,26462.8,0.56766,0.3511,0.97975,0.99508,0.99546,0.99387,0.86806,0.5168,0.21396,0.95774,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,26642,0.56363,0.3487,0.97576,0.99501,0.99542,0.99386,0.86885,0.5152,0.21401,0.95713,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,26822.8,0.56595,0.35339,0.97575,0.99475,0.99544,0.99387,0.86791,0.51498,0.21366,0.95661,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,27011.9,0.56416,0.35003,0.97721,0.99498,0.99536,0.99388,0.86803,0.51415,0.21356,0.95586,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,27198.6,0.56383,0.35082,0.97617,0.99528,0.99541,0.99411,0.86841,0.51415,0.21303,0.95537,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,27373,0.56217,0.34875,0.97723,0.99484,0.99488,0.99384,0.86884,0.5134,0.2127,0.95516,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,27558.2,0.56501,0.35167,0.97744,0.99475,0.99486,0.99413,0.86817,0.51404,0.21304,0.95567,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,27745.6,0.56445,0.34633,0.97965,0.99467,0.99533,0.99407,0.86831,0.51436,0.21293,0.95635,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,27930.3,0.56049,0.34732,0.97311,0.99476,0.99563,0.99416,0.86829,0.51451,0.21257,0.95661,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,28112.5,0.56296,0.34911,0.97616,0.99452,0.99561,0.99392,0.86801,0.51509,0.2125,0.95686,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,28287.4,0.56469,0.34971,0.97732,0.9942,0.99556,0.99402,0.86783,0.51478,0.21212,0.95705,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,28368.1,0.55958,0.34738,0.97387,0.99426,0.99607,0.99393,0.86788,0.51466,0.21223,0.95723,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,28448.7,0.55891,0.34487,0.97259,0.99416,0.99581,0.99395,0.86807,0.51452,0.21231,0.9577,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,28530,0.55922,0.34522,0.97288,0.99421,0.99596,0.99409,0.86842,0.51423,0.21204,0.95771,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,28611.6,0.56254,0.34585,0.9763,0.99444,0.99573,0.99409,0.86898,0.51384,0.21172,0.95758,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,28694.6,0.56242,0.3475,0.97714,0.99445,0.99555,0.99406,0.86906,0.51421,0.2118,0.95781,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,28778.8,0.56256,0.34667,0.9784,0.99446,0.99566,0.99406,0.86913,0.51452,0.2117,0.95807,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,28859.9,0.56094,0.34508,0.97837,0.99429,0.99581,0.99386,0.8688,0.51475,0.21191,0.95837,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,28940.5,0.56128,0.34739,0.97898,0.99423,0.99583,0.99377,0.86931,0.51429,0.2117,0.95851,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,29020.9,0.55775,0.34414,0.97334,0.99423,0.99587,0.99391,0.86958,0.51414,0.21132,0.95848,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,29103.9,0.55756,0.34136,0.97554,0.99418,0.99581,0.9939,0.8689,0.51461,0.21183,0.95898,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,29185.1,0.55685,0.34282,0.97409,0.99428,0.99592,0.99391,0.86894,0.51472,0.2117,0.95891,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,29268.4,0.55687,0.34302,0.97556,0.99448,0.9959,0.99392,0.86882,0.51503,0.2118,0.95918,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,29349.3,0.55771,0.3436,0.97473,0.99438,0.99602,0.99392,0.869,0.51541,0.21196,0.95953,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,29430,0.55925,0.34312,0.97486,0.99438,0.99595,0.99392,0.86908,0.5157,0.21198,0.95981,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,29510.4,0.55683,0.34169,0.97229,0.99446,0.99594,0.99396,0.86881,0.51546,0.2115,0.9594,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,29591,0.55353,0.34068,0.97133,0.99454,0.99586,0.99395,0.86872,0.51532,0.2118,0.959,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,29671.3,0.55777,0.34204,0.97308,0.99452,0.99596,0.99398,0.86912,0.51543,0.21157,0.95942,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,29752,0.5544,0.33915,0.97409,0.99441,0.99584,0.99397,0.8686,0.51537,0.21149,0.95944,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,29832.6,0.55354,0.33924,0.97113,0.99437,0.99593,0.99398,0.86902,0.51586,0.2111,0.95977,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,29912.9,0.55214,0.34011,0.97153,0.99437,0.99599,0.99388,0.869,0.51595,0.21137,0.95989,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,29993.3,0.55499,0.3411,0.97255,0.99447,0.99595,0.99385,0.86957,0.51614,0.21149,0.96011,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,30073.6,0.55266,0.33833,0.97167,0.99431,0.99581,0.99385,0.86981,0.51636,0.21113,0.96009,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,30154.3,0.55522,0.34079,0.96916,0.99432,0.99575,0.99386,0.86898,0.51652,0.21073,0.95997,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,30234.7,0.5505,0.33772,0.96902,0.99433,0.99584,0.99385,0.8691,0.51659,0.2105,0.95992,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,30315.5,0.55582,0.33989,0.97268,0.99422,0.99601,0.99383,0.86938,0.51682,0.21036,0.9598,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,30395.7,0.55322,0.33953,0.97026,0.99403,0.99593,0.99383,0.86923,0.51689,0.21053,0.95969,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,30476.7,0.55146,0.3377,0.96965,0.99388,0.99578,0.99358,0.86867,0.51687,0.21019,0.95964,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,30557.2,0.55208,0.33659,0.96924,0.9939,0.99582,0.99358,0.86852,0.51693,0.21018,0.95976,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,30637.8,0.54993,0.3356,0.97125,0.99387,0.99583,0.99359,0.8685,0.51691,0.21025,0.95971,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,30718.3,0.55131,0.33499,0.97208,0.99384,0.99579,0.99357,0.86835,0.51695,0.20992,0.95972,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,30798.7,0.551,0.33692,0.97019,0.99414,0.99591,0.99359,0.86861,0.51683,0.21005,0.95976,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,30879.1,0.548,0.33578,0.96868,0.99394,0.99577,0.99359,0.8687,0.51679,0.21,0.95965,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,30959.6,0.55186,0.33569,0.97182,0.99396,0.99573,0.99361,0.86883,0.51681,0.20989,0.9596,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,31041.1,0.54713,0.33353,0.96942,0.99389,0.99572,0.99361,0.86898,0.51652,0.2098,0.95945,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,31121.7,0.5489,0.33427,0.97087,0.99391,0.99593,0.99387,0.8688,0.51654,0.20979,0.95942,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,31202,0.54718,0.33352,0.96726,0.99415,0.9958,0.99387,0.86876,0.51668,0.21003,0.95954,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,31282.1,0.54774,0.33432,0.9697,0.99434,0.99564,0.99387,0.86849,0.51658,0.20994,0.95957,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,31362.7,0.54562,0.33338,0.96946,0.99438,0.99564,0.99387,0.86836,0.51667,0.20996,0.9598,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,31443,0.54835,0.33375,0.96901,0.99448,0.99544,0.99377,0.86835,0.5166,0.20964,0.95991,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,31523.2,0.54865,0.3331,0.97042,0.99451,0.99552,0.99377,0.86854,0.51655,0.20938,0.95988,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,31603.7,0.54779,0.33007,0.96663,0.99452,0.99549,0.99376,0.86828,0.51658,0.2095,0.9599,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,31684,0.54729,0.33065,0.96778,0.99455,0.99556,0.99374,0.86855,0.51659,0.20964,0.95992,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,31764.6,0.54654,0.32932,0.96752,0.99461,0.99553,0.99374,0.86856,0.51648,0.20981,0.95986,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,31845.3,0.5445,0.32994,0.96576,0.99459,0.99552,0.99376,0.86847,0.51644,0.2098,0.95997,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,31925.8,0.54653,0.3317,0.96795,0.99451,0.99557,0.99392,0.86819,0.51644,0.20977,0.95995,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,32006.5,0.54631,0.32854,0.96903,0.99456,0.99551,0.99394,0.8681,0.5164,0.20942,0.95995,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,32087,0.54345,0.32968,0.9649,0.99457,0.99556,0.99393,0.86806,0.51639,0.20936,0.96008,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,32167,0.54393,0.33187,0.96532,0.99456,0.99559,0.99392,0.86823,0.51651,0.20924,0.9601,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,32247.2,0.54454,0.32777,0.96777,0.99453,0.99551,0.99391,0.86843,0.51651,0.20921,0.96018,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,32327.4,0.54178,0.326,0.96739,0.99456,0.99558,0.99391,0.86833,0.5165,0.2091,0.96019,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,32407.7,0.54192,0.32786,0.96689,0.99466,0.99543,0.99382,0.86809,0.51646,0.20915,0.96028,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,32487.8,0.54265,0.32788,0.96645,0.99465,0.99535,0.99381,0.86784,0.51655,0.20927,0.9603,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,32568,0.54131,0.32691,0.96619,0.99464,0.99546,0.99382,0.86786,0.51649,0.2093,0.96034,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,32648.7,0.54066,0.32747,0.96407,0.99465,0.99549,0.9938,0.86786,0.51635,0.20912,0.96029,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,32730,0.53705,0.32561,0.96342,0.99469,0.99557,0.99382,0.86798,0.51637,0.20894,0.96016,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
